figure,specimen,drawing_index,pdf_x_pt,pdf_y_pt,slip_in,total_load_kip
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,454.037,0.00052,3.473
Fig95_PC_transverse,PO-S2-T4D-PC,11,141.661,454.037,-0.00051,3.473
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,454.037,0.00052,3.473
Fig95_PC_transverse,PO-S2-T4D-PC,11,141.661,454.037,-0.00051,3.473
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,454.786,0.00052,2.538
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,454.037,0.00052,3.473
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,454.786,0.00052,2.538
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,454.037,0.00052,3.473
Fig95_PC_transverse,PO-S2-T4D-PC,11,141.661,454.786,-0.00051,2.538
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,454.037,0.00052,3.473
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,454.786,0.00052,2.538
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,454.037,0.00052,3.473
Fig95_PC_transverse,PO-S2-T4D-PC,11,141.661,454.037,-0.00051,3.473
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,454.037,0.00052,3.473
Fig95_PC_transverse,PO-S2-T4D-PC,11,141.661,454.037,-0.00051,3.473
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,454.037,0.00052,3.473
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,454.786,0.00052,2.538
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,454.037,0.00052,3.473
Fig95_PC_transverse,PO-S2-T4D-PC,11,141.661,454.037,-0.00051,3.473
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,454.037,0.00052,3.473
Fig95_PC_transverse,PO-S2-T4D-PC,11,141.661,454.037,-0.00051,3.473
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,454.037,0.00052,3.473
Fig95_PC_transverse,PO-S2-T4D-PC,11,141.661,454.037,-0.00051,3.473
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,454.037,0.00052,3.473
Fig95_PC_transverse,PO-S2-T4D-PC,11,141.661,454.037,-0.00051,3.473
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,454.037,0.00052,3.473
Fig95_PC_transverse,PO-S2-T4D-PC,11,141.661,454.037,-0.00051,3.473
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,454.037,0.00052,3.473
Fig95_PC_transverse,PO-S2-T4D-PC,11,141.661,454.037,-0.00051,3.473
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,454.037,0.00052,3.473
Fig95_PC_transverse,PO-S2-T4D-PC,11,141.661,454.037,-0.00051,3.473
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,454.037,0.00052,3.473
Fig95_PC_transverse,PO-S2-T4D-PC,11,141.661,454.037,-0.00051,3.473
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,454.037,0.00052,3.473
Fig95_PC_transverse,PO-S2-T4D-PC,11,141.661,454.037,-0.00051,3.473
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,454.037,0.00052,3.473
Fig95_PC_transverse,PO-S2-T4D-PC,11,141.661,454.037,-0.00051,3.473
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,454.037,0.00052,3.473
Fig95_PC_transverse,PO-S2-T4D-PC,11,141.661,454.037,-0.00051,3.473
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,454.037,0.00052,3.473
Fig95_PC_transverse,PO-S2-T4D-PC,11,141.661,454.037,-0.00051,3.473
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,454.037,0.00052,3.473
Fig95_PC_transverse,PO-S2-T4D-PC,11,141.661,454.037,-0.00051,3.473
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,454.037,0.00052,3.473
Fig95_PC_transverse,PO-S2-T4D-PC,11,141.661,454.037,-0.00051,3.473
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,454.037,0.00052,3.473
Fig95_PC_transverse,PO-S2-T4D-PC,11,141.661,454.037,-0.00051,3.473
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,454.037,0.00052,3.473
Fig95_PC_transverse,PO-S2-T4D-PC,11,141.661,454.037,-0.00051,3.473
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,454.037,0.00052,3.473
Fig95_PC_transverse,PO-S2-T4D-PC,11,141.661,454.037,-0.00051,3.473
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,454.037,0.00052,3.473
Fig95_PC_transverse,PO-S2-T4D-PC,11,141.661,454.037,-0.00051,3.473
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,454.037,0.00052,3.473
Fig95_PC_transverse,PO-S2-T4D-PC,11,141.661,454.037,-0.00051,3.473
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,454.037,0.00052,3.473
Fig95_PC_transverse,PO-S2-T4D-PC,11,141.661,454.037,-0.00051,3.473
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,454.037,0.00052,3.473
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,453.289,0.00052,4.408
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,454.037,0.00052,3.473
Fig95_PC_transverse,PO-S2-T4D-PC,11,141.661,454.037,-0.00051,3.473
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,454.037,0.00052,3.473
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,453.289,0.00052,4.408
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,454.037,0.00052,3.473
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,453.289,0.00052,4.408
Fig95_PC_transverse,PO-S2-T4D-PC,11,141.661,453.289,-0.00051,4.408
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,454.037,0.00052,3.473
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,453.289,0.00052,4.408
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,454.037,0.00052,3.473
Fig95_PC_transverse,PO-S2-T4D-PC,11,141.661,454.037,-0.00051,3.473
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,454.037,0.00052,3.473
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,453.289,0.00052,4.408
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,454.037,0.00052,3.473
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,453.289,0.00052,4.408
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,454.037,0.00052,3.473
Fig95_PC_transverse,PO-S2-T4D-PC,11,141.661,453.289,-0.00051,4.408
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,454.037,0.00052,3.473
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,453.289,0.00052,4.408
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,454.037,0.00052,3.473
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,453.289,0.00052,4.408
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,454.037,0.00052,3.473
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,453.289,0.00052,4.408
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,454.037,0.00052,3.473
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,453.289,0.00052,4.408
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,454.037,0.00052,3.473
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,453.289,0.00052,4.408
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,454.037,0.00052,3.473
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,453.289,0.00052,4.408
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,454.037,0.00052,3.473
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,453.289,0.00052,4.408
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,454.037,0.00052,3.473
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,453.289,0.00052,4.408
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,454.037,0.00052,3.473
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,453.289,0.00052,4.408
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,454.037,0.00052,3.473
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,453.289,0.00052,4.408
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,454.037,0.00052,3.473
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,453.289,0.00052,4.408
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,454.037,0.00052,3.473
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,453.289,0.00052,4.408
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,454.037,0.00052,3.473
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,453.289,0.00052,4.408
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,454.037,0.00052,3.473
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,453.289,0.00052,4.408
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,454.037,0.00052,3.473
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,453.289,0.00052,4.408
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,454.037,0.00052,3.473
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,453.289,0.00052,4.408
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,454.037,0.00052,3.473
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,453.289,0.00052,4.408
Fig95_PC_transverse,PO-S2-T4D-PC,11,141.661,453.289,-0.00051,4.408
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,453.289,0.00052,4.408
Fig95_PC_transverse,PO-S2-T4D-PC,11,141.661,453.289,-0.00051,4.408
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,453.289,0.00052,4.408
Fig95_PC_transverse,PO-S2-T4D-PC,11,141.661,453.289,-0.00051,4.408
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,453.289,0.00052,4.408
Fig95_PC_transverse,PO-S2-T4D-PC,11,141.661,453.289,-0.00051,4.408
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,453.289,0.00052,4.408
Fig95_PC_transverse,PO-S2-T4D-PC,11,141.661,453.289,-0.00051,4.408
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,453.289,0.00052,4.408
Fig95_PC_transverse,PO-S2-T4D-PC,11,141.661,453.289,-0.00051,4.408
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,453.289,0.00052,4.408
Fig95_PC_transverse,PO-S2-T4D-PC,11,141.661,453.289,-0.00051,4.408
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,453.289,0.00052,4.408
Fig95_PC_transverse,PO-S2-T4D-PC,11,141.661,453.289,-0.00051,4.408
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,453.289,0.00052,4.408
Fig95_PC_transverse,PO-S2-T4D-PC,11,141.661,453.289,-0.00051,4.408
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,453.289,0.00052,4.408
Fig95_PC_transverse,PO-S2-T4D-PC,11,141.661,453.289,-0.00051,4.408
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,453.289,0.00052,4.408
Fig95_PC_transverse,PO-S2-T4D-PC,11,141.661,453.289,-0.00051,4.408
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,453.289,0.00052,4.408
Fig95_PC_transverse,PO-S2-T4D-PC,11,141.661,453.289,-0.00051,4.408
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,453.289,0.00052,4.408
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,452.541,0.00052,5.342
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,453.289,0.00052,4.408
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,452.541,0.00052,5.342
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,453.289,0.00052,4.408
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,452.541,0.00052,5.342
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,453.289,0.00052,4.408
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,452.541,0.00052,5.342
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,453.289,0.00052,4.408
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,452.541,0.00052,5.342
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,453.289,0.00052,4.408
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,452.541,0.00052,5.342
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,453.289,0.00052,4.408
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,452.541,0.00052,5.342
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,453.289,0.00052,4.408
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,452.541,0.00052,5.342
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,453.289,0.00052,4.408
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,452.541,0.00052,5.342
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,453.289,0.00052,4.408
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,452.541,0.00052,5.342
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,453.289,0.00052,4.408
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,452.541,0.00052,5.342
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,453.289,0.00052,4.408
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,452.541,0.00052,5.342
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,453.289,0.00052,4.408
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,452.541,0.00052,5.342
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,453.289,0.00052,4.408
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,452.541,0.00052,5.342
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,453.289,0.00052,4.408
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,452.541,0.00052,5.342
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,453.289,0.00052,4.408
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,452.541,0.00052,5.342
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,453.289,0.00052,4.408
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,452.541,0.00052,5.342
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,453.289,0.00052,4.408
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,452.541,0.00052,5.342
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,453.289,0.00052,4.408
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,452.541,0.00052,5.342
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,453.289,0.00052,4.408
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,452.541,0.00052,5.342
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,453.289,0.00052,4.408
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,452.541,0.00052,5.342
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,453.289,0.00052,4.408
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,452.541,0.00052,5.342
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,453.289,0.00052,4.408
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,452.541,0.00052,5.342
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,453.289,0.00052,4.408
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,452.541,0.00052,5.342
Fig95_PC_transverse,PO-S2-T4D-PC,11,141.661,452.541,-0.00051,5.342
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,452.541,0.00052,5.342
Fig95_PC_transverse,PO-S2-T4D-PC,11,141.661,452.541,-0.00051,5.342
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,452.541,0.00052,5.342
Fig95_PC_transverse,PO-S2-T4D-PC,11,141.661,452.541,-0.00051,5.342
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,452.541,0.00052,5.342
Fig95_PC_transverse,PO-S2-T4D-PC,11,141.661,452.541,-0.00051,5.342
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,452.541,0.00052,5.342
Fig95_PC_transverse,PO-S2-T4D-PC,11,141.661,452.541,-0.00051,5.342
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,452.541,0.00052,5.342
Fig95_PC_transverse,PO-S2-T4D-PC,11,141.661,452.541,-0.00051,5.342
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,452.541,0.00052,5.342
Fig95_PC_transverse,PO-S2-T4D-PC,11,141.661,452.541,-0.00051,5.342
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,452.541,0.00052,5.342
Fig95_PC_transverse,PO-S2-T4D-PC,11,141.661,452.541,-0.00051,5.342
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,452.541,0.00052,5.342
Fig95_PC_transverse,PO-S2-T4D-PC,11,141.661,452.541,-0.00051,5.342
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,452.541,0.00052,5.342
Fig95_PC_transverse,PO-S2-T4D-PC,11,141.661,452.541,-0.00051,5.342
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,452.541,0.00052,5.342
Fig95_PC_transverse,PO-S2-T4D-PC,11,141.661,452.541,-0.00051,5.342
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,452.541,0.00052,5.342
Fig95_PC_transverse,PO-S2-T4D-PC,11,141.661,452.541,-0.00051,5.342
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,452.541,0.00052,5.342
Fig95_PC_transverse,PO-S2-T4D-PC,11,141.661,452.541,-0.00051,5.342
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,452.541,0.00052,5.342
Fig95_PC_transverse,PO-S2-T4D-PC,11,141.661,452.541,-0.00051,5.342
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,452.541,0.00052,5.342
Fig95_PC_transverse,PO-S2-T4D-PC,11,141.661,452.541,-0.00051,5.342
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,452.541,0.00052,5.342
Fig95_PC_transverse,PO-S2-T4D-PC,11,141.661,452.541,-0.00051,5.342
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,452.541,0.00052,5.342
Fig95_PC_transverse,PO-S2-T4D-PC,11,141.661,452.541,-0.00051,5.342
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,452.541,0.00052,5.342
Fig95_PC_transverse,PO-S2-T4D-PC,11,141.661,452.541,-0.00051,5.342
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,452.541,0.00052,5.342
Fig95_PC_transverse,PO-S2-T4D-PC,11,141.661,452.541,-0.00051,5.342
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,452.541,0.00052,5.342
Fig95_PC_transverse,PO-S2-T4D-PC,11,141.661,452.541,-0.00051,5.342
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,452.541,0.00052,5.342
Fig95_PC_transverse,PO-S2-T4D-PC,11,141.661,452.541,-0.00051,5.342
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,452.541,0.00052,5.342
Fig95_PC_transverse,PO-S2-T4D-PC,11,141.661,452.541,-0.00051,5.342
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,452.541,0.00052,5.342
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,451.793,0.00052,6.277
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,452.541,0.00052,5.342
Fig95_PC_transverse,PO-S2-T4D-PC,11,141.661,452.541,-0.00051,5.342
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,452.541,0.00052,5.342
Fig95_PC_transverse,PO-S2-T4D-PC,11,141.661,452.541,-0.00051,5.342
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,452.541,0.00052,5.342
Fig95_PC_transverse,PO-S2-T4D-PC,11,141.661,451.793,-0.00051,6.277
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,452.541,0.00052,5.342
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,451.793,0.00052,6.277
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,452.541,0.00052,5.342
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,451.793,0.00052,6.277
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,452.541,0.00052,5.342
Fig95_PC_transverse,PO-S2-T4D-PC,11,141.661,452.541,-0.00051,5.342
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,452.541,0.00052,5.342
Fig95_PC_transverse,PO-S2-T4D-PC,11,141.661,451.793,-0.00051,6.277
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,452.541,0.00052,5.342
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,451.793,0.00052,6.277
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,452.541,0.00052,5.342
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,451.793,0.00052,6.277
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,452.541,0.00052,5.342
Fig95_PC_transverse,PO-S2-T4D-PC,11,141.661,452.541,-0.00051,5.342
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,452.541,0.00052,5.342
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,451.793,0.00052,6.277
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,452.541,0.00052,5.342
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,451.793,0.00052,6.277
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,452.541,0.00052,5.342
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,451.793,0.00052,6.277
Fig95_PC_transverse,PO-S2-T4D-PC,11,141.661,452.541,-0.00051,5.342
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,451.793,0.00052,6.277
Fig95_PC_transverse,PO-S2-T4D-PC,11,141.661,452.541,-0.00051,5.342
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,452.541,0.00052,5.342
Fig95_PC_transverse,PO-S2-T4D-PC,11,141.661,452.541,-0.00051,5.342
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,452.541,0.00052,5.342
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,451.793,0.00052,6.277
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,452.541,0.00052,5.342
Fig95_PC_transverse,PO-S2-T4D-PC,11,141.661,452.541,-0.00051,5.342
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,452.541,0.00052,5.342
Fig95_PC_transverse,PO-S2-T4D-PC,11,141.661,452.541,-0.00051,5.342
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,451.793,0.00052,6.277
Fig95_PC_transverse,PO-S2-T4D-PC,11,141.661,451.793,-0.00051,6.277
Fig95_PC_transverse,PO-S2-T4D-PC,11,141.661,452.541,-0.00051,5.342
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,451.793,0.00052,6.277
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,452.541,0.00052,5.342
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,451.793,0.00052,6.277
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,452.541,0.00052,5.342
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,451.793,0.00052,6.277
Fig95_PC_transverse,PO-S2-T4D-PC,11,141.661,451.793,-0.00051,6.277
Fig95_PC_transverse,PO-S2-T4D-PC,11,141.661,452.541,-0.00051,5.342
Fig95_PC_transverse,PO-S2-T4D-PC,11,141.661,451.793,-0.00051,6.277
Fig95_PC_transverse,PO-S2-T4D-PC,11,141.661,452.541,-0.00051,5.342
Fig95_PC_transverse,PO-S2-T4D-PC,11,141.661,451.793,-0.00051,6.277
Fig95_PC_transverse,PO-S2-T4D-PC,11,141.661,452.541,-0.00051,5.342
Fig95_PC_transverse,PO-S2-T4D-PC,11,141.661,451.793,-0.00051,6.277
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,452.541,0.00052,5.342
Fig95_PC_transverse,PO-S2-T4D-PC,11,141.661,451.793,-0.00051,6.277
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,451.793,0.00052,6.277
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,452.541,0.00052,5.342
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,451.793,0.00052,6.277
Fig95_PC_transverse,PO-S2-T4D-PC,11,141.661,452.541,-0.00051,5.342
Fig95_PC_transverse,PO-S2-T4D-PC,11,141.661,451.793,-0.00051,6.277
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,452.541,0.00052,5.342
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,451.793,0.00052,6.277
Fig95_PC_transverse,PO-S2-T4D-PC,11,141.661,452.541,-0.00051,5.342
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,451.793,0.00052,6.277
Fig95_PC_transverse,PO-S2-T4D-PC,11,141.661,451.793,-0.00051,6.277
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,451.793,0.00052,6.277
Fig95_PC_transverse,PO-S2-T4D-PC,11,141.661,451.793,-0.00051,6.277
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,451.793,0.00052,6.277
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,452.541,0.00052,5.342
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,451.793,0.00052,6.277
Fig95_PC_transverse,PO-S2-T4D-PC,11,141.661,452.541,-0.00051,5.342
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,451.793,0.00052,6.277
Fig95_PC_transverse,PO-S2-T4D-PC,11,141.661,451.793,-0.00051,6.277
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,451.793,0.00052,6.277
Fig95_PC_transverse,PO-S2-T4D-PC,11,141.661,451.793,-0.00051,6.277
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,451.793,0.00052,6.277
Fig95_PC_transverse,PO-S2-T4D-PC,11,141.661,451.793,-0.00051,6.277
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,451.793,0.00052,6.277
Fig95_PC_transverse,PO-S2-T4D-PC,11,141.661,451.793,-0.00051,6.277
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,451.793,0.00052,6.277
Fig95_PC_transverse,PO-S2-T4D-PC,11,141.661,451.793,-0.00051,6.277
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,451.793,0.00052,6.277
Fig95_PC_transverse,PO-S2-T4D-PC,11,141.661,451.793,-0.00051,6.277
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,451.793,0.00052,6.277
Fig95_PC_transverse,PO-S2-T4D-PC,11,141.661,451.793,-0.00051,6.277
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,451.793,0.00052,6.277
Fig95_PC_transverse,PO-S2-T4D-PC,11,141.661,451.793,-0.00051,6.277
Fig95_PC_transverse,PO-S2-T4D-PC,11,142.41,451.793,0.00052,6.277
Fig95_PC_transverse,PO-S2-T4D-PC,11,141.661,451.793,-0.00051,6.277
